employee_id,is_promoted
70658,1
32286,0
35683,0
38475,1
55286,1
40995,1
16253,1
39768,1
57280,0
54869,0
37435,0
67152,1
42452,1
46390,1
63348,1
32830,1
6393,1
50932,1
68982,1
69120,1
29632,0
38056,1
8232,1
43753,1
60016,1
2382,0
47779,0
44389,0
76572,0
49949,1
69696,1
36753,1
36869,0
28590,0
66698,1
62276,0
45014,0
19250,0
3820,0
23484,0
69033,1
32139,0
64314,1
60782,0
59865,0
49003,1
69414,1
66956,0
41044,1
72492,1
1217,0
60428,1
3780,1
34998,0
68440,0
67301,0
19977,1
10771,1
15168,0
9274,1
6133,1
25206,0
46728,1
11155,1
35589,1
54605,0
38344,1
29288,1
67683,0
52735,0
72433,1
21548,1
33675,0
29919,0
9207,0
32249,1
61497,0
45593,1
40246,0
42879,0
27064,1
29835,0
47179,0
16690,1
53907,0
60699,1
60526,1
30580,1
7932,0
27206,0
20482,1
32882,0
11586,0
29201,1
47207,0
68680,1
19782,1
34731,0
35265,1
65764,0
15519,0
37156,1
13658,1
58398,1
17984,1
47798,0
5760,1
43742,0
62087,1
60870,1
66214,1
53682,1
15628,0
52752,1
62323,1
54738,1
18377,0
38377,1
14919,0
23915,1
28278,0
70934,1
10579,0
71960,0
22721,1
73839,1
35253,0
57427,0
43280,0
74561,1
50996,0
76506,0
10824,1
51465,0
60504,1
77956,1
6388,1
24209,1
18979,1
31587,0
625,1
8888,0
40547,1
57508,1
55703,1
41987,0
10479,1
31613,0
23326,1
35511,1
74750,1
31995,0
69865,1
76891,0
20525,1
54277,0
2052,0
45759,0
69194,0
12528,0
75442,1
49424,1
49340,0
69906,1
47100,1
36301,1
70435,0
4848,1
48057,0
27550,1
338,0
41216,0
39726,1
33155,0
64186,1
70335,0
69562,1
56188,1
48881,1
31191,0
61854,0
20358,0
69561,1
29938,0
75681,0
50600,1
12007,1
21456,1
47588,1
72886,1
8436,1
13527,1
52683,1
5990,0
34693,0
20327,0
57421,1
40478,0
62372,1
41511,1
29732,1
38253,1
30961,1
11640,1
13010,0
71051,0
15838,0
41411,1
15817,0
15479,1
13793,0
23063,1
37888,0
64452,0
53877,0
74131,0
5511,0
22025,0
21280,1
31481,0
30684,1
59376,1
1045,0
37275,1
51670,1
45885,1
64518,1
13332,1
48326,0
39663,0
13110,1
77940,0
19854,1
48340,1
75768,0
44895,1
9636,0
24237,0
22011,0
63498,1
69423,1
43074,0
5499,1
32813,1
19821,1
33579,1
18942,0
46081,1
30761,1
5590,1
1180,1
63417,0
58476,0
45172,1
56965,0
40892,1
14310,0
35974,1
58684,0
28633,1
34835,0
49400,0
64475,0
10435,0
18052,0
58396,1
45742,1
8500,0
49515,1
23058,1
45425,1
52308,1
72204,1
18629,0
10725,1
41236,0
17191,0
35717,1
45386,0
52709,1
56616,0
66317,0
32533,0
30063,0
42131,1
77697,0
21215,1
39229,1
20715,0
46151,1
22689,0
58292,0
11934,0
5583,0
36677,1
31001,0
64674,0
68298,1
48627,1
38452,0
1769,1
2394,1
51077,1
41591,1
8368,1
67340,1
1818,1
21027,0
38808,1
42927,1
34892,1
42731,1
44826,0
6822,0
10455,0
71207,0
26604,1
64428,0
1832,0
59541,1
44648,1
73107,0
61433,1
30159,0
18138,1
12570,1
48205,0
23205,0
24361,1
5007,1
42534,1
55399,1
74439,0
58844,1
55176,1
13823,1
14392,0
44519,1
50331,1
34118,0
44797,0
629,0
52926,1
56877,0
12752,1
6730,1
7768,1
75254,1
59771,1
282,1
19157,0
10103,1
2054,1
1202,0
61269,1
34326,0
55199,1
28403,0
24329,1
36138,1
29930,0
55692,1
64099,0
64297,1
19801,1
4012,1
64332,1
4353,0
21446,0
50796,0
51902,1
17070,1
67418,1
70422,1
19666,0
58955,0
11707,1
37762,0
53618,1
59563,0
50310,1
60595,1
66534,0
56218,1
59392,1
64641,0
6035,1
11600,1
60196,1
34151,1
27306,1
70496,0
8092,1
10850,0
69792,1
76856,0
55327,0
53647,0
39801,1
75906,1
75457,1
40614,0
2688,1
52706,0
1587,0
32466,1
28283,0
29856,1
3155,0
56176,1
27569,0
55339,1
5570,1
68220,0
67062,1
57624,1
59576,1
25505,1
76101,1
51570,1
15526,1
8354,1
51592,0
47927,1
22439,0
49189,0
28395,0
23819,1
1581,0
20040,0
23982,1
36036,1
21162,0
34770,1
61416,1
48245,1
3774,1
22041,0
55512,1
33165,1
15002,0
64912,0
27387,1
43920,0
53447,1
29335,1
49104,1
58296,1
19793,1
61401,1
43945,1
52380,1
7842,1
2214,0
41826,1
74752,1
5030,1
64064,0
11206,0
74205,0
48761,0
27919,1
12499,0
34769,0
75054,1
65172,1
22402,0
17866,1
12012,0
63985,0
75663,0
27007,0
52834,1
32808,0
23395,1
44084,1
39945,1
71056,0
29362,0
66991,0
21702,1
18855,0
22314,0
14815,1
6486,1
5957,0
70178,0
66883,1
51827,0
76385,1
30789,0
11558,1
14145,1
19338,0
49518,0
48790,0
58315,1
71517,0
864,1
45116,0
32534,0
12039,1
30720,1
78075,1
70617,1
16,1
15892,0
15702,0
72677,0
4422,1
20160,0
9630,1
58209,1
40042,0
35386,0
70374,1
51111,1
36827,1
19601,1
17825,1
16971,1
76895,0
71434,1
72451,1
4622,1
68913,1
41576,0
55271,1
45074,1
26350,1
4298,1
49543,0
73454,0
62038,0
64843,1
30065,0
43916,0
11343,0
74154,1
20865,1
74344,0
14786,0
61065,1
70849,1
67326,0
7670,0
11492,0
16446,1
64067,1
53894,1
61654,0
55133,0
13380,1
57313,0
18024,0
76634,0
18122,1
44661,1
16472,0
31174,0
58460,0
27739,1
66753,1
11682,0
43499,0
39210,0
10322,0
53944,0
12463,0
68930,1
62823,1
55119,1
26018,1
6726,0
40370,1
16807,1
37429,1
9323,0
21081,1
52672,0
19309,0
19785,0
47824,1
25094,1
5122,0
74557,0
18781,0
45243,0
62166,1
65688,1
33927,0
15555,1
66055,0
1843,1
30504,1
77053,1
23296,1
44146,0
33125,1
21894,0
58838,1
21182,0
76269,0
63199,1
50557,1
70267,0
73835,0
30295,0
8362,0
8085,1
74072,1
68219,0
26541,1
12164,1
70719,0
879,1
30296,0
46356,0
68831,0
63203,1
29710,1
71014,0
15877,1
9922,1
47694,1
10675,1
8383,0
64984,0
20504,1
43639,0
24015,0
27197,0
37075,1
64878,1
63064,0
74278,0
4478,0
35296,0
70928,0
33876,1
8185,0
76892,1
32467,1
72561,0
68566,1
36498,1
20375,1
8716,0
8461,1
41812,1
59490,0
51757,0
51865,1
4309,0
64885,1
20168,1
66087,0
73009,1
30164,0
67864,1
35816,0
76192,1
60888,0
55590,1
50283,1
41551,0
42146,0
67875,1
61813,1
68570,1
14736,0
7659,0
6682,0
37576,0
55026,0
41550,0
72398,0
2892,1
39098,0
50982,1
51580,0
77914,0
10922,1
18382,0
42668,1
76359,0
74333,0
2573,1
76559,0
68232,0
9985,1
5082,0
73938,1
36101,0
44167,1
45108,0
47090,1
73522,0
39153,0
69591,1
28165,0
7937,1
9535,1
21889,0
48698,1
1145,0
58190,0
78006,1
61926,0
31026,1
37098,0
77035,1
651,1
42878,1
75645,1
19255,0
65631,1
35412,1
34480,0
71650,0
51839,1
26847,0
31479,1
9359,1
33249,0
13840,0
23150,1
2325,0
53842,1
77803,0
67457,1
55194,1
29960,0
41569,0
10899,0
33213,0
73179,1
78058,0
77202,0
37225,1
24874,0
76316,0
59098,1
53290,1
63148,1
63822,1
2614,1
62483,0
57703,0
35775,0
28125,1
2418,1
44885,1
48027,1
50649,1
9933,0
69081,1
53201,1
6808,1
65488,1
19528,1
54477,0
49951,0
54415,0
61931,1
1119,1
63462,1
22101,1
8568,0
8600,1
52936,1
63614,1
52124,1
18797,0
4256,0
39870,1
51095,1
46141,1
44898,1
74073,1
45471,0
66030,1
28826,1
12508,1
11937,0
76334,0
8723,1
45446,1
52583,0
68908,0
2001,0
8595,0
65126,1
28428,1
22896,1
24347,1
74688,0
76692,1
66343,1
19034,0
41843,1
40691,0
41577,0
30872,1
19722,0
47091,0
76229,1
68016,0
56816,0
8114,1
29399,1
65155,0
59957,1
8060,1
5491,1
43030,1
36920,0
47664,1
43058,0
30714,1
48536,0
13339,1
39319,1
22604,1
62022,0
33140,1
32824,1
50509,0
5137,1
11013,1
34933,0
48056,0
12280,0
12477,0
32310,1
19044,1
75945,0
6979,1
12198,1
6326,0
22440,1
27549,1
32172,1
12740,1
6103,1
40466,1
54928,1
75347,1
72217,0
54174,1
26791,1
48096,1
17082,0
77839,0
16582,1
18957,0
1553,0
31940,1
47438,0
61331,1
12229,1
76480,1
68403,0
11831,1
5902,0
41651,0
66284,1
59517,0
2605,0
18363,0
48605,1
23109,1
52648,1
31164,0
9814,1
60883,0
77971,1
21863,1
53394,1
8880,0
29085,1
11270,0
12470,1
56110,0
64613,1
36383,1
20324,0
33069,0
64270,0
40147,1
76519,1
26123,0
73529,1
56105,1
67047,0
18953,1
55765,1
8589,1
53855,1
18609,0
10519,1
49966,1
70943,1
15839,1
34106,0
34031,1
52720,0
24922,0
55404,1
16921,0
762,1
26361,1
58215,0
72058,0
33106,1
77707,1
63139,1
53064,0
22585,1
64361,0
3733,0
58643,1
77917,0
22051,0
657,0
36262,1
17446,0
32645,1
43653,1
3909,0
27754,0
37472,1
25690,0
55830,1
67443,0
17550,1
76819,1
24074,1
49624,0
54727,1
28787,1
23416,1
40207,1
32771,0
23013,1
6034,1
63826,1
40274,1
65595,0
65691,0
63520,1
10504,0
93,1
26759,0
51651,0
40417,1
14282,1
29138,0
25305,1
497,1
20824,1
31964,0
33417,0
4890,0
49932,1
66567,0
50440,1
78193,1
66198,1
42331,0
17324,0
15335,1
37550,0
46675,1
35763,1
20118,1
51730,0
37661,1
61040,0
20868,1
74616,0
10117,1
46704,1
17437,0
23733,1
55291,0
41485,0
18182,1
7432,0
53393,0
61922,0
53426,1
28179,1
24852,1
8204,0
58386,0
46300,0
31289,1
25142,1
44975,1
68149,1
61600,0
77785,0
50801,1
27761,1
56793,1
43855,1
50170,1
40605,0
3118,0
67959,1
18625,0
26013,0
26131,0
38491,0
34508,1
74182,1
10035,1
51731,1
9618,0
57074,1
13360,0
63388,1
41363,0
13895,1
9791,1
21452,0
39985,1
30779,1
77599,0
18056,0
88,1
72429,1
47070,0
23934,1
14440,0
19297,0
10359,0
75107,1
30753,1
15008,0
8414,1
77936,1
32129,0
71526,0
78062,0
26027,0
50410,0
55150,1
40091,1
22229,0
23264,1
3010,0
56092,0
25837,1
46237,0
22235,1
20588,0
54642,1
12589,0
58669,0
28762,0
46326,0
27528,1
43853,1
75010,1
65264,0
14894,1
939,1
74652,1
36389,1
44937,1
765,0
64954,1
35765,1
11775,1
10782,1
11347,1
32488,0
19754,0
8056,0
4720,0
70758,0
56032,0
21658,0
27809,0
19290,0
31071,0
28867,1
57661,0
68132,0
11472,1
62190,0
58599,0
71363,1
10857,0
23176,0
4870,1
10904,0
60122,1
21084,0
20105,1
21828,1
14874,1
10475,1
21615,1
18140,1
49676,1
74394,0
54803,1
4669,0
32599,0
8067,0
53695,1
34076,0
22364,1
60152,0
30068,1
17688,0
53629,1
15034,1
59954,0
61317,1
18995,1
14897,0
43056,0
13433,0
32499,1
40803,1
15325,0
71568,0
23847,0
3582,1
3555,0
19150,1
46812,0
35695,1
77763,1
51345,1
24129,1
48672,0
21666,0
65203,1
48800,1
8378,0
22142,0
44111,0
56894,1
65941,1
69782,1
74867,0
56906,0
25375,0
52309,1
9438,0
46353,0
9828,0
33582,1
42960,1
28368,1
25356,1
78295,0
66309,0
57413,0
6857,0
57835,1
77760,0
55034,0
56653,0
46396,1
36819,1
37704,0
12446,0
54948,1
71202,0
54051,1
37390,1
9582,1
7190,0
71972,1
66729,1
801,1
10076,1
35654,1
51915,1
62481,1
16287,1
20431,1
1528,0
25154,0
65194,1
35348,0
45660,0
10947,1
54865,1
30638,1
27873,1
4467,1
23064,0
52154,0
66575,1
51005,1
289,1
24795,1
70225,1
24603,0
63145,0
53686,0
31726,0
70607,0
4839,0
50370,1
1969,1
11175,0
12255,0
73516,1
77433,0
9567,1
66456,1
50769,1
2847,0
14831,0
44923,1
63713,1
71732,1
11901,0
67353,0
22570,0
25118,0
62848,0
798,0
59196,0
5231,1
69774,0
40748,0
8801,0
5135,1
54302,0
33108,1
26355,1
69668,0
55751,0
50066,1
13515,1
66327,0
16773,0
38024,0
15934,0
11365,0
29179,1
74822,0
48474,0
43486,0
52356,1
23694,1
24571,1
55737,0
46036,0
48109,1
22239,0
67517,1
65841,1
38298,0
27473,1
50505,0
6088,0
71388,0
11383,1
41151,0
10088,1
4668,0
25765,1
14053,1
64638,1
30592,0
165,1
18225,0
55883,0
24523,1
47432,0
77269,1
13346,0
37111,0
48913,1
2289,1
41783,0
31166,0
44438,0
27411,1
77324,1
65544,1
59584,1
76465,0
33726,1
70892,0
49769,0
68324,1
27881,1
67625,1
58878,1
28651,1
69410,1
10314,0
10687,0
4206,0
2559,0
28936,1
47368,1
20468,1
68392,1
16987,0
53227,1
51608,1
73803,1
4143,0
56404,1
52529,0
61080,1
46920,1
50855,0
52556,0
44719,0
15070,1
5287,1
26820,0
22128,1
14029,1
31414,1
47194,1
73039,0
24465,0
68922,0
506,1
14340,1
70196,0
65336,1
7281,0
77238,1
5046,0
4840,0
49445,0
23074,1
24200,1
27935,0
53440,1
39392,0
27991,1
29677,0
21480,1
37587,1
26369,0
44180,1
70099,1
71719,0
25348,1
11670,1
8623,0
75926,1
11790,0
11881,1
9282,0
59887,1
5661,1
50733,1
27065,1
43105,1
26391,0
38480,0
64236,1
9225,0
77776,1
59450,0
28792,0
61768,0
46376,0
50916,1
45614,1
64097,0
13862,1
26596,0
20816,1
28543,1
32294,1
77793,0
12293,0
4202,0
52758,1
1191,1
3240,0
69001,1
42016,0
1149,1
55755,1
14215,0
34249,1
69509,0
41395,1
38667,1
72921,0
42323,1
52852,1
57218,1
61904,0
60592,1
24048,0
23824,1
31367,1
72741,1
42569,1
30853,0
4520,0
56445,0
67989,1
56865,1
20679,0
26313,1
14719,1
793,1
3624,1
65359,1
75870,0
71321,1
17915,1
26941,0
55036,0
74591,1
34219,0
45671,0
22450,1
53615,0
6797,0
75142,1
56094,1
11394,1
11226,1
17317,1
68150,1
41942,0
41754,0
25065,1
40383,1
29298,1
59990,1
19339,1
4775,1
28483,1
29845,0
27173,0
46048,0
49052,1
50277,1
75433,0
43781,1
37282,0
41299,0
71760,0
41323,1
40467,0
14698,1
9545,0
68227,0
25239,0
57181,0
57221,0
25631,1
20284,1
546,0
34882,0
27179,1
77557,1
55312,1
7806,1
6055,0
68084,1
28310,1
7313,1
74381,0
47696,1
31625,0
32259,1
41487,1
17164,0
50024,0
61049,0
23024,0
72166,1
57284,0
74553,1
2900,0
28376,1
38335,0
40047,0
38268,0
55095,1
67738,1
61699,0
47998,1
52794,1
55987,0
43759,1
78243,1
69262,0
76337,1
69749,0
58118,1
7232,0
63995,0
38792,1
58571,0
75341,0
41455,1
32033,0
53763,1
29297,0
46808,0
59763,1
51464,0
13371,0
34238,1
70322,0
5277,1
342,1
77794,0
59535,0
56045,1
6152,0
21833,1
50549,0
46206,0
12518,0
36534,1
14054,0
26196,0
7012,1
70712,0
56821,0
14682,1
53066,0
53587,0
61924,0
33800,1
87,1
9335,1
52548,0
13775,0
26436,1
52956,0
14738,1
37595,0
60482,1
22250,1
12423,0
51429,1
2663,0
27145,1
76633,1
41523,1
10596,0
148,0
66788,1
25203,0
7730,1
69787,0
40496,1
18792,1
24050,1
30993,0
37874,1
9284,0
41089,1
30302,1
3502,1
75953,1
37771,1
15000,0
53362,0
62498,0
67732,0
518,0
36790,1
67520,0
65510,1
62570,0
14150,1
25067,0
45057,0
52382,1
71103,1
27970,1
42644,1
60296,1
11189,1
6467,0
38436,1
14655,1
33809,1
42079,0
35909,0
55175,0
5535,1
13678,1
18254,0
35102,0
50941,1
25410,1
32270,0
50745,1
41554,0
55807,0
14088,1
27430,1
41469,0
77240,1
26924,1
65027,0
41335,0
73245,0
72016,1
5052,1
54588,0
47312,1
38158,0
70263,0
69700,0
63674,0
54354,1
29624,1
60001,1
46702,1
73147,1
49464,1
59562,1
49981,1
50306,1
51775,0
22390,1
8275,0
59640,1
14619,1
42723,0
64491,1
27664,0
4950,1
13747,0
24569,1
30765,1
23955,1
8924,0
77175,0
67691,1
43680,0
13639,1
40845,0
75420,1
43614,0
1206,0
66850,0
5383,1
17154,0
22554,1
49062,0
61154,0
8590,1
17742,1
67333,0
67198,0
27675,0
54768,1
15760,1
55969,0
65701,0
5317,0
17371,0
62213,1
39165,1
7048,0
56202,0
48940,1
59025,1
17949,1
34437,0
67101,1
74094,0
55944,1
59139,1
68611,1
43525,0
24322,1
2218,0
43036,1
68026,0
15584,1
3559,0
70869,0
42769,1
7980,1
32850,1
48724,0
63161,1
32130,0
76015,1
30049,0
49496,1
9035,1
1597,0
20892,0
66974,0
67922,1
12391,0
9430,1
31924,0
60587,0
33868,1
7622,1
19913,1
39617,0
57143,1
71656,1
64150,1
37816,1
39049,1
74577,1
41707,0
8985,1
20041,0
28852,0
75824,0
57458,1
48379,1
40532,0
73339,1
71703,1
38944,0
12523,1
28264,0
68129,1
19853,1
37811,0
34578,0
408,0
24445,0
77650,0
37650,1
8615,1
39380,1
19588,1
47328,1
29715,1
50681,1
4460,1
33413,1
71186,0
51646,1
73589,0
10844,1
18805,1
14549,1
77161,0
24737,1
13083,1
47228,0
16478,0
38090,0
13806,0
3158,0
11362,1
75252,1
25535,1
64472,1
43963,0
8106,0
72913,0
8389,0
23123,0
38561,0
77080,0
52085,1
2970,0
7898,1
52915,1
10428,1
22437,0
13908,0
73171,1
50958,1
65460,1
22603,0
70111,1
35633,1
22592,0
1993,0
3664,0
44199,0
7679,0
75747,1
60745,1
57971,1
72855,1
20912,1
2665,1
60342,0
67031,1
31485,1
47377,1
66307,1
63868,0
25461,1
55496,0
11806,1
32367,1
23369,0
19776,1
41834,0
41110,0
45919,1
46377,0
38864,1
40967,0
58898,1
68841,1
46634,1
22562,1
36116,1
31702,1
19873,0
3258,1
73456,1
25928,1
75907,0
68017,1
11331,0
48726,1
13559,1
70423,0
40495,1
58328,1
70090,0
53513,0
24878,0
59338,0
69027,1
1663,1
21910,1
23082,0
70042,0
23568,0
64654,0
33494,0
73986,0
41910,0
33981,0
16602,0
69245,1
72746,1
65149,0
6758,0
47811,0
47229,1
47629,1
36825,1
53708,0
45417,1
5915,0
33676,1
28030,1
15260,1
57858,1
8602,0
48002,1
11515,0
49741,1
20456,0
46945,1
28103,1
12892,0
16291,1
71336,1
23403,0
27244,1
25099,1
36433,1
58197,0
16963,0
56944,1
23167,0
19687,0
459,0
61937,0
35328,1
30429,1
55775,0
48156,1
10513,1
24385,1
62548,0
8639,0
10144,0
55243,0
67679,1
62306,1
62303,0
41560,0
41568,1
21546,0
44899,1
73401,0
61394,1
57479,0
28715,0
23056,0
51667,1
59232,0
6541,0
38995,0
10496,1
75632,1
74031,0
4976,1
17441,0
57876,1
52507,1
4603,1
62933,1
51710,1
61127,1
47648,1
18055,1
12174,1
56467,0
47956,0
73446,0
46844,0
54234,1
2819,0
15305,1
44107,0
65826,0
16104,0
35508,1
69570,1
43224,0
14665,1
52461,0
5386,1
35266,0
51675,1
37053,1
7045,1
41802,0
28849,1
43454,0
37112,0
71099,1
46263,1
17232,1
7813,1
37247,1
71780,1
73816,0
51340,1
51897,1
53442,1
35030,0
32954,0
42086,0
40833,0
25788,1
14243,0
57748,1
65191,0
20795,0
56671,1
12649,0
49167,0
11130,1
25749,1
14228,0
23768,1
18240,1
37192,1
77976,1
76025,0
54314,1
52077,1
71427,0
44354,0
30863,0
36796,0
58096,1
46539,0
68385,1
73238,0
9932,1
60857,1
17095,0
18407,1
54707,0
6377,1
702,1
60795,0
31197,0
42597,1
17002,1
53191,1
21909,0
63631,1
22383,1
3903,1
7917,1
10210,1
26200,0
41069,1
4009,0
23746,1
27727,1
20681,0
39015,1
3619,0
18633,1
39357,1
71059,1
36949,0
21790,0
10702,1
10242,1
35910,0
19035,0
493,0
53361,1
28459,0
12422,1
32313,0
42332,1
64707,1
62563,1
72027,1
18173,1
27927,1
7761,0
13584,1
49789,0
8707,0
3222,0
35876,1
6238,1
29968,0
45735,1
1122,1
57695,1
26168,0
31622,0
69352,1
65736,0
52006,1
18568,0
53541,1
11512,0
40458,1
66436,0
22279,1
78082,1
58822,1
28474,1
799,0
76676,1
55796,1
38959,0
9731,1
49575,0
4367,0
21569,1
61928,0
57919,1
15106,1
14100,1
62208,1
48142,0
52094,0
23876,0
69976,0
32870,1
36717,0
27667,0
31802,0
1673,1
50354,1
76421,0
9219,0
56172,1
25489,0
75600,0
33489,1
22600,0
61225,1
13300,1
53280,1
29945,1
30818,1
23499,1
40615,1
41605,1
45678,0
56989,1
1380,0
5627,1
9394,0
55510,0
55467,1
9761,1
18660,1
6143,1
5078,0
23661,0
2976,0
21130,0
61216,0
66598,0
65278,0
61131,1
15310,1
5284,0
76979,1
75067,1
18536,1
2082,1
50396,1
34913,1
46568,0
8996,0
59424,1
17748,1
22847,0
31125,0
49912,0
8526,0
3358,1
14267,0
26523,0
3039,0
65361,0
59170,1
13860,0
14066,1
29274,0
61917,1
74498,1
29414,0
53770,1
6362,1
71898,0
68983,1
11880,0
892,1
29081,1
12494,0
52868,1
2145,1
70321,1
5194,1
12524,1
74973,0
24134,1
10206,0
23658,1
19346,0
1809,1
62130,1
9344,0
72216,0
36070,0
30583,1
58540,1
61299,1
53897,0
24216,0
23693,1
21514,0
22304,1
60026,0
17946,1
16156,1
60787,1
10048,1
7864,0
7994,0
68571,0
21988,0
11955,1
64154,1
2787,0
65528,0
5165,1
24568,1
31424,0
20626,0
29371,0
57084,1
69846,1
31774,0
53365,0
12766,1
42260,0
11950,1
7236,1
18570,0
14616,1
76301,0
25257,1
5882,0
16115,1
68458,1
4697,0
50419,0
42739,1
26316,1
56990,1
13329,0
4846,0
77062,1
73199,0
2485,1
30620,1
75128,0
53143,1
65634,0
25564,1
12201,0
47989,1
991,1
27806,0
64397,0
42653,0
31242,1
71054,1
48997,1
70545,0
46175,1
20071,1
42244,1
25317,1
34695,0
47384,0
46610,0
21380,1
41204,1
61998,1
78036,1
42966,0
70202,0
48888,1
35487,0
56784,1
59000,1
48867,1
67771,1
28461,0
25953,1
34496,1
26375,0
73654,0
7304,1
10318,0
7720,0
25382,0
2169,1
46831,1
69637,1
29881,1
15211,0
13,1
3552,0
69875,1
9205,1
21552,1
10036,0
5972,0
7117,1
71506,0
66533,1
66772,1
27587,0
21912,0
60319,1
12620,1
23050,0
40447,0
22505,1
2925,1
7246,1
59103,0
62281,0
30480,1
26171,1
51946,0
53790,1
35626,0
32799,0
65145,0
76528,1
68288,1
19897,0
33749,1
21735,0
63782,0
75577,1
77623,0
51516,1
39024,1
31825,0
21792,1
18798,1
39315,1
5242,1
38044,0
10670,0
49793,1
74112,0
54434,0
4680,1
16873,0
15600,0
10301,1
37482,0
75966,1
13757,1
71546,0
62282,1
75300,1
52747,0
21957,1
18309,1
4016,1
28184,0
73210,1
9294,0
22943,0
58678,0
40085,0
6935,1
62782,1
42208,0
34288,0
53450,0
53127,1
14263,1
73815,1
23631,0
65551,0
56609,1
77389,1
53938,1
25791,1
71785,1
2827,1
62910,0
34516,1
46235,0
13497,0
57081,1
70696,1
38604,0
32220,1
72881,0
23244,1
44609,1
56486,1
46278,1
10205,0
26331,0
56968,0
58465,1
61788,1
51185,0
21357,1
23310,0
69139,1
41947,0
37847,1
40329,1
33264,0
16381,1
20381,1
32867,1
36282,1
37306,1
58407,1
12875,1
28559,1
32277,0
63543,1
60943,1
9120,1
6309,1
11841,1
12792,1
74511,1
48562,1
45932,0
44546,0
48793,1
74228,1
54135,0
53000,1
35915,1
5532,1
16123,1
12193,1
56513,1
17451,0
61294,1
34313,1
67053,1
11109,0
29927,0
15614,1
14913,1
74038,0
33982,1
10737,0
53493,0
15205,1
23953,1
20979,0
30222,0
57082,1
77179,1
45131,0
4164,0
59368,1
40,1
55217,0
66507,1
65733,1
65534,0
16587,1
29147,1
46758,0
14338,1
43636,0
27461,0
75304,1
6107,0
41333,0
66338,1
69855,0
53082,0
41160,0
6334,0
32569,1
8827,1
67910,1
76813,1
2988,0
64190,1
20121,1
41741,0
45194,0
49919,0
14154,0
11254,0
16331,1
55001,0
28513,0
20185,0
35919,0
24500,1
44054,0
50629,1
59166,0
9372,1
47084,0
73073,1
5349,1
76713,1
65142,1
73178,1
434,0
40397,1
35129,0
24753,1
54946,1
49679,1
70426,0
75033,1
55142,0
31732,0
67361,1
7862,1
47674,1
51170,1
40250,1
15882,1
33088,1
74571,0
14855,0
27267,1
77029,0
57031,1
69393,0
46092,1
76238,0
66339,1
7081,1
15678,1
18667,0
29359,0
36923,1
42363,0
42346,1
2398,1
62464,1
17938,1
49710,1
33989,1
72283,1
8721,0
53137,1
18516,0
41498,1
19237,0
68536,1
74853,1
62777,1
50962,0
37122,1
24564,0
63834,0
7507,0
23158,0
57670,0
35619,0
38839,1
58149,1
71077,1
68696,1
63303,0
29100,0
22881,1
26273,1
27544,1
29125,0
44046,0
76292,1
71693,0
7887,0
1630,1
34880,1
32111,1
67458,1
9513,0
251,1
74792,1
45392,0
52285,0
11142,0
23965,1
52158,0
12689,0
4389,1
22203,0
65204,0
55171,1
642,1
18034,1
38233,1
40438,0
5672,1
36360,1
71731,1
75348,0
77560,0
73394,1
3963,0
72319,0
13734,1
61684,1
35369,0
7136,1
77470,0
26561,1
38724,1
12776,1
25604,0
73581,1
6164,1
40315,1
50169,1
22002,0
65901,0
48190,1
6530,1
44237,0
43404,0
52164,0
21533,1
39279,1
43365,1
48458,0
29001,0
2112,1
15626,1
38346,1
15640,1
11803,1
29804,0
23181,1
40972,1
22542,0
74599,1
62043,0
19010,1
76400,1
5921,1
24617,1
43838,0
43985,0
49217,1
2251,1
32062,1
71741,0
37759,0
46616,0
25420,1
42255,1
55265,1
9316,0
73040,1
69295,1
59204,0
14900,1
7099,1
21091,0
12739,1
65553,0
24447,0
27933,0
73298,0
63372,1
74510,1
66547,1
15775,0
58258,0
67699,1
70274,0
6010,0
46947,1
2239,0
50546,1
34930,1
35859,0
9903,1
12389,0
28343,1
52597,1
21269,0
48939,0
18613,0
32320,1
56253,1
30370,1
25659,0
47894,1
53018,0
27866,1
9564,0
42527,0
24880,1
6821,1
66028,1
48863,1
76975,0
69278,1
36730,0
37713,1
76163,0
65489,1
8198,1
77694,1
67578,1
40823,1
14423,1
60679,1
25563,0
6060,0
21761,0
140,1
14779,1
50055,1
51240,1
72425,0
14730,1
16822,0
18369,1
22971,0
22904,1
35353,0
71231,1
24247,0
34518,0
54988,1
36916,0
60931,0
72213,1
32787,0
76012,1
31371,0
70625,1
26615,0
58293,1
44681,1
70288,1
42200,0
585,0
39138,0
51487,1
44264,1
9368,0
62194,1
8427,1
72121,1
67784,0
50392,1
72674,0
20072,0
74917,0
10312,1
27112,0
45308,1
49172,0
66386,1
60575,1
16841,1
59126,1
26677,0
63012,0
6650,0
28415,0
1921,1
20319,0
64504,1
60173,0
74128,1
25776,0
17835,0
63672,1
31676,0
34663,1
24762,1
28698,0
12640,0
64142,0
13619,1
74342,1
38946,0
24962,1
18223,0
36014,0
75424,1
25754,1
10077,1
11911,1
44573,1
11525,0
2809,1
73597,1
33884,1
46470,0
27098,1
60185,0
53520,1
69176,1
37256,0
7407,0
70940,0
9672,0
6984,1
57859,1
53087,1
78112,1
77540,0
39526,1
61135,0
67567,1
22903,1
20271,1
33599,0
63533,1
74989,1
37974,1
70865,1
23842,0
16910,0
23447,0
46592,0
63274,1
71143,0
21339,0
9709,0
16611,1
67295,1
4130,1
32398,1
11893,0
68326,1
55555,1
